Rank,Popularity,Score,Episodes
10340,12274,5.63,1
10341,13264,5.63,5
10342,9753,5.63,1
10343,13032,5.63,1
10344,14911,5.63,1
10345,12043,5.63,1
10346,14546,5.63,2
10347,5586,5.63,1
10348,8937,5.63,4
10349,13346,5.63,1
10350,14833,5.63,1
10351,15847,5.63,1
10352,13586,5.63,1
10353,13197,5.63,4
10354,7785,5.63,1
10355,3423,5.63,13
10356,11277,5.63,13
10357,11641,5.63,1
10358,12942,5.63,1
10359,7357,5.63,1
10360,8821,5.63,1
10361,15206,5.63,1
10362,12939,5.63,24
10363,7835,5.63,1
10364,5812,5.63,12
10365,10255,5.63,1
10366,12892,5.63,1
10367,11332,5.62,1
10368,10309,5.62,1
10369,10653,5.62,8
10370,13608,5.62,12
10371,11681,5.62,1
10372,3121,5.62,12
10373,15405,5.62,1
10374,10297,5.62,1
10375,16072,5.62,1
10376,11888,5.62,1
10377,9780,5.62,2
10378,7465,5.62,1
10379,11251,5.62,1
10380,13018,5.62,1
10381,13579,5.62,1
10382,10829,5.62,1
10383,13898,5.62,1
10384,13676,5.62,1
10385,14213,5.62,1
10386,14508,5.62,104
10387,10918,5.62,3
10388,9103,5.62,36
10389,14218,5.62,1
10390,13918,5.62,1
10391,11713,5.62,1
10392,12718,5.62,1
10393,13519,5.62,1
10394,12857,5.62,1
10395,11067,5.62,2
10396,15415,5.62,1
10397,13193,5.62,1
10398,8251,5.62,1
10399,2388,5.62,12
10400,5110,5.62,2
10401,16059,5.62,1
10402,10950,5.62,1
10403,10218,5.62,1
10404,7246,5.62,4
10405,7310,5.62,1
10406,13560,5.61,1
10407,14674,5.61,1
10408,9192,5.61,1
10409,15892,5.61,1
10410,11203,5.61,1
10411,8862,5.61,1
10412,2231,5.61,24
10413,15922,5.61,1
10414,11769,5.61,1
10415,7079,5.61,13
10416,10754,5.61,5
10417,12209,5.61,1
10418,16431,5.61,1
10419,5743,5.61,6
10420,9410,5.61,5
10421,15457,5.61,1
10422,10151,5.61,2
10423,13759,5.61,20
10424,8187,5.61,1
10425,13310,5.61,10
10426,1806,5.61,13
10427,13501,5.61,1
10428,11009,5.61,12
10429,11485,5.61,1
10430,12411,5.6,1
10431,8884,5.6,1
10432,13229,5.6,10
10433,8328,5.6,7
10434,12604,5.6,13
10435,10530,5.6,1
10436,14345,5.6,1
10437,12379,5.6,1
10438,8929,5.6,1
10439,13066,5.6,1
10440,10927,5.6,13
10441,14870,5.6,1
10442,2387,5.6,12
10443,15295,5.6,1
10444,11227,5.6,1
10445,5723,5.6,12
10445,10674,5.6,1
10446,9224,5.6,1
10447,14067,5.6,1
10448,8338,5.6,1
10449,8850,5.6,1
10450,5538,5.6,1
10452,13522,5.6,13
10453,14482,5.6,1
10454,13463,5.6,1
10455,6529,5.6,1
10456,12085,5.6,1
10457,12414,5.6,2
10458,13369,5.6,1
10459,13977,5.6,1
10460,12446,5.6,3
10461,7395,5.6,1
10462,12069,5.6,1
10463,13889,5.6,1
10464,4809,5.59,12
10465,16177,5.59,1
10466,9226,5.59,3
10467,14235,5.59,1
10468,9720,5.59,1
10469,16510,5.59,1
10470,11893,5.59,1
10471,10072,5.59,2
10472,7833,5.59,13
10473,16765,5.59,1
10474,13175,5.59,1
10475,8168,5.59,1
10476,6596,5.59,12
10477,9680,5.59,2
10478,6274,5.59,1
10479,13125,5.59,1
10480,11356,5.59,1
10481,7861,5.59,1
10482,9905,5.59,1
10483,12531,5.59,1
10484,12135,5.59,1
10485,4917,5.59,2
10486,9281,5.59,1
10487,5042,5.59,10
10488,11455,5.59,3
10489,7415,5.59,1
10490,10614,5.59,1
10491,11962,5.59,1
10492,10032,5.59,1
10493,10840,5.58,1
10494,10764,5.58,1
10495,7593,5.58,2
10496,10223,5.58,1
10497,13401,5.58,1
10498,15714,5.58,1
10499,10497,5.58,1
10500,14126,5.58,1
10501,10760,5.58,1
10502,13763,5.58,1
10503,11497,5.58,1
10504,13558,5.58,1
10505,13365,5.58,1
10506,13284,5.58,1
10507,14327,5.58,1
10508,11510,5.58,1
10509,12575,5.58,1
10510,5571,5.58,2
10511,10705,5.58,1
10512,12151,5.58,1
10513,14558,5.58,1
10514,8793,5.58,1
10515,6677,5.58,10
10516,13528,5.58,1
10517,11552,5.58,1
10518,13602,5.58,1
10519,11752,5.58,1
10520,8766,5.58,18
10521,11220,5.58,5
10522,7394,5.58,1
10523,11250,5.58,1
10524,11306,5.58,21
10525,10080,5.58,1
10526,15544,5.58,1
10527,6095,5.58,8
10528,15039,5.58,1
10529,10258,5.57,1
10530,14996,5.58,1
10531,12899,5.58,1565
10532,10681,5.58,1
10533,13504,5.57,1
10534,12925,5.57,65
10535,6413,5.57,1
10536,10719,5.57,2
10537,15014,5.57,1
10538,11637,5.57,1
10539,14676,5.57,1
10540,14163,5.57,1
10541,9072,5.57,1
10542,11104,5.57,1
10543,8423,5.57,1
10544,13110,5.57,26
10545,15209,5.57,3
10546,3375,5.57,12
10547,9373,5.57,3
10548,14458,5.57,1
10549,14280,5.57,1
10550,14131,5.57,4
10551,12536,5.57,1
10552,11309,5.57,1
10553,7689,5.57,3
10554,11791,5.57,8
10555,10537,5.57,1
10556,11724,5.56,6
10557,1565,5.56,12
10558,11760,5.56,1
10559,7209,5.56,9
10560,8083,5.56,1
10561,8919,5.56,1
10562,14225,5.56,6
10563,5718,5.56,1
10564,274,5.56,12
10565,2901,5.56,1
10566,12416,5.56,1
10567,14245,5.56,1
10568,12090,5.56,1
10569,12582,5.56,1
10570,11113,5.56,1
10571,6692,5.56,3
10572,13435,5.56,1
10573,7372,5.56,3
10574,12528,5.56,13
10575,5292,5.56,4
10576,15487,5.56,1
10577,8353,5.56,6
10578,16903,5.56,1
10579,1361,5.56,12
10580,12916,5.56,2
10581,11116,5.56,51
10582,7392,5.56,1
10583,13412,5.56,1
10584,14197,5.56,1
10585,7588,5.56,10
10586,10920,5.56,1
10587,13129,5.56,1
10588,11609,5.56,3
10589,13882,5.55,3
10589,5358,5.55,1
10590,15795,5.55,1
10591,12017,5.55,12
10592,12223,5.55,9
10593,3124,5.55,12
10594,1217,5.55,12
10595,11473,5.55,3
10596,8620,5.55,1
10597,5091,5.55,2
10598,12707,5.55,1
10599,9610,5.55,1
10600,9891,5.55,16
10602,8656,5.55,20
10603,13837,5.55,1
10604,14065,5.55,1
10605,3922,5.55,1
10606,11367,5.55,4
10607,4914,5.55,13
10608,15086,5.55,1
10609,12352,5.55,1
10610,15406,5.55,1
10611,15372,5.55,1
10612,13674,5.55,1
10613,9415,5.55,1
10614,14685,5.55,2
10615,809,5.55,12
10616,11380,5.54,40
10617,10816,5.54,1
10618,15261,5.54,1
10619,10286,5.54,1
10620,14819,5.54,1
10621,11454,5.54,13
10622,10059,5.54,1
10623,5506,5.54,11
10624,9567,5.54,42
10625,13269,5.54,1
10626,15050,5.54,1
10627,13571,5.54,1
10628,11248,5.54,1
10629,12812,5.54,1
10630,5606,5.54,1
10631,3872,5.54,13
10632,12654,5.54,1
10633,9915,5.54,12
10634,13569,5.54,1
10635,12800,5.54,11
10636,9638,5.54,3
10637,13416,5.54,2
10638,10531,5.54,38
10639,15716,5.54,1
10640,15212,5.54,1
10641,11424,5.54,1
10642,15353,5.54,1
10643,16354,5.54,1
10644,13480,5.54,1
10645,12618,5.54,1
10646,14611,5.54,1
10647,13746,5.54,1
10648,11854,5.53,1
10649,12689,5.53,1
10650,4781,5.53,6
10651,8318,5.53,2
10652,14689,5.53,1
10653,11716,5.53,1
10654,11194,5.53,1
10655,13359,5.53,2
10656,9589,5.53,1
10657,10401,5.53,1
10658,9761,5.53,2
10659,7428,5.53,12
10660,14193,5.53,1
10661,16024,5.53,1
10662,6344,5.53,1
10663,12798,5.53,1
10664,9237,5.53,1
10665,9856,5.53,1
10666,9298,5.53,12
10667,12671,5.53,10
10668,10963,5.53,1
10669,11664,5.53,1
10670,14123,5.53,1
10671,13045,5.53,1
10672,11447,5.53,1
10673,10546,5.53,1
10674,11946,5.53,2
10675,14427,5.53,1
10676,12447,5.52,1
10677,6147,5.52,1
10678,14318,5.52,1
10679,7848,5.52,1
10680,15126,5.52,1
10681,14222,5.52,1
10682,12828,5.52,1
10683,13649,5.52,1
10684,11100,5.52,1
10685,7300,5.52,1
10686,14664,5.52,1
10687,11151,5.52,2
10688,15701,5.52,1
10689,6398,5.52,1
10690,10499,5.52,1
10691,12094,5.52,1
10692,12395,5.52,1
10693,12271,5.52,3
10694,7249,5.52,1
10695,9230,5.52,1
10696,9317,5.52,1
10697,4915,5.52,12
10698,13524,5.52,1
10699,11813,5.52,1
10700,6836,5.52,8
10701,12096,5.52,1
10702,13929,5.52,1
10703,11459,5.52,4
10704,10366,5.52,1
10705,7652,5.52,2
10706,6405,5.52,1
10707,13597,5.51,26
10708,13106,5.51,7
10709,3267,5.51,24
10710,5823,5.51,1
10711,11205,5.51,1
10712,14418,5.51,1
10713,12832,5.51,25
10714,14034,5.51,1
10715,15362,5.51,1
10716,11773,5.51,1
10717,10035,5.51,1
10718,12138,5.51,1
10719,10325,5.49,3
10720,12273,5.51,2
10721,9748,5.51,1
10722,13156,5.51,1
10723,1710,5.51,12
10724,11860,5.51,1
10725,12819,5.51,6
10726,13845,5.51,1
10727,15132,5.51,1
10728,10899,5.51,1
10729,10189,5.51,10
10730,14021,5.51,1
10731,13710,5.51,5
10732,15338,5.51,1
10733,5464,5.51,6
10734,11678,5.51,1
10735,11615,5.51,1818
10736,3828,5.51,24
10737,13814,5.51,24
10738,10734,5.51,1
10739,15028,5.51,1
10740,11359,5.51,1
10741,14852,5.51,1
10742,13989,5.51,1
10743,11292,5.51,2
10744,12308,5.51,6
10745,10487,5.51,1
10746,946,5.5,12
10747,11723,5.5,237
10748,10996,5.5,1
10749,14899,5.5,1
10750,16363,5.5,1
10751,10176,5.5,25
10752,10057,5.5,1
10753,14259,5.5,26
10754,12156,5.5,1
10755,5638,5.5,1
10756,14389,5.5,1
10757,15385,5.5,1
10758,10679,5.5,1
10759,11370,5.5,1
10760,9386,5.5,1
10761,15346,5.5,1
10762,11478,5.5,1
10763,7885,5.5,1
10764,14666,5.5,1
10765,11101,5.5,12
10766,10108,5.5,1
10767,6828,5.5,50
10768,6770,5.5,6
10769,14437,5.5,1
10770,3712,5.5,12
10771,9079,5.5,1
10772,12733,5.5,3
10773,12078,5.5,1
10774,11056,5.5,25
10775,15043,5.5,1
10776,10216,5.5,4
10777,11331,5.5,1
10778,6401,5.5,10
10779,15403,5.5,2
10780,5556,5.5,2
10781,12220,5.5,6
10782,8204,5.5,1
10783,2701,5.5,12
10784,15436,5.5,1
10785,13885,5.49,1
10786,10570,5.49,2
10787,13652,5.49,1
10788,10438,5.49,2
10789,6169,5.49,12
10790,10975,5.49,1
10791,13942,5.49,1
10792,15109,5.49,1
10793,14805,5.49,1
10794,11045,5.49,10
10795,10166,5.49,23
10797,12774,5.49,1
10798,7816,5.49,13
10799,11507,5.49,1
10800,8333,5.49,1
10800,12133,5.49,1
10801,13348,5.49,1
10802,11543,5.49,1
10803,5307,5.49,12
10804,1203,5.49,12
10805,11968,5.49,12
10806,12375,5.49,3
10807,9128,5.49,2
10808,6797,5.49,4
10809,9970,5.48,1
10810,12924,5.48,8
10811,12307,5.48,1
10812,9363,5.48,13
10813,8867,5.48,3
10814,14202,5.48,1
10815,4359,5.48,1
10816,6789,5.48,1
10817,11139,5.48,1
10818,8392,5.48,1
10819,15153,5.48,1
10820,15160,5.48,1
10821,13941,5.48,1
10822,13339,5.48,20
10823,12296,5.48,1
10824,13542,5.48,1
10825,10641,5.48,1
10826,14330,5.48,1
10827,2747,5.48,24
10828,1753,5.48,12
10829,11175,5.48,1
10830,5235,5.48,11
10831,14421,5.48,3
10832,10738,5.48,3
10833,10091,5.48,1
10834,15038,5.48,1
10835,14416,5.48,1
10836,13601,5.48,1
10837,10700,5.48,1
10838,12426,5.48,1
10839,13876,5.48,1
10840,13158,5.48,1
10841,15281,5.48,1
10842,10675,5.48,16
10843,10513,5.47,1
10846,16502,5.47,1
10847,11477,5.47,1
10848,11567,5.47,1
10849,10796,5.47,26
10849,10293,5.47,1
10850,11169,5.47,1
10850,13261,5.47,1
10851,13063,5.47,1
10852,12434,5.47,1
10853,12219,5.47,1
10854,9088,5.47,1
10855,10333,5.47,1
10856,12007,5.47,12
10857,12314,5.47,2
10858,6543,5.47,1
10859,13044,5.47,1
10860,9571,5.47,2
10861,14015,5.47,1
10862,14868,5.47,1
10863,10245,5.47,1
10864,5779,5.47,2
10865,11262,5.47,1
10866,14005,5.47,26
10867,12810,5.47,1
10868,12406,5.47,1
10869,15692,5.47,1
10870,6150,5.47,1
10871,7893,5.47,12
10872,16337,5.47,1
10873,6362,5.47,1
10874,13970,5.46,1
10875,13754,5.46,4
10876,12784,5.46,1
10877,13206,5.46,11
10878,15503,5.46,3
10879,10612,5.46,1
10880,6141,5.46,3
10881,4229,5.46,12
10882,12746,5.46,23
10883,10109,5.46,1
10884,15418,5.46,1
10885,9840,5.46,4
10886,10869,5.46,1
10888,14784,5.46,1
10889,10272,5.46,1
10890,12075,5.46,1
10891,11383,5.46,1
10892,10661,5.46,2
10893,14719,5.46,4
10894,13181,5.46,2
10895,12972,5.46,6
10896,12419,5.46,1
10897,13192,5.46,4
10898,13090,5.46,1
10899,10968,5.46,1
10899,11186,5.46,1
10900,12620,5.46,1
10901,11008,5.46,1
10902,12545,5.46,6
10903,15170,5.46,1
10904,13632,5.46,1
10905,15306,5.46,1
10906,12660,5.46,1
10907,6723,5.46,1
10908,9210,5.45,12
10909,16235,5.45,1
10910,14352,5.45,1
10911,14430,5.45,1
10912,5675,5.45,1
10913,10875,5.45,3
10914,15734,5.45,4
10915,13374,5.45,1
10916,9887,5.45,3
10917,11826,5.45,1
10918,5670,5.45,24
10919,13277,5.45,40
10920,14404,5.45,1
10921,14114,5.45,1
10922,9931,5.45,2
10923,14791,5.45,1
10924,11471,5.45,1
10925,14861,5.45,1
10926,16493,5.45,1
10927,10940,5.45,1
10928,12142,5.45,1
10929,10094,5.45,1
10930,11466,5.45,2
10931,12408,5.45,10
10932,9866,5.45,9
10933,13086,5.45,4
10934,2373,5.45,12
10935,9809,5.45,2
10936,5607,5.45,12
10937,13839,5.45,1
10938,12675,5.45,3
10939,13607,5.45,3
10940,10743,5.45,6
10941,12281,5.45,1
10942,12913,5.44,1
10943,12145,5.44,1
10944,15874,5.44,1
10945,10645,5.44,12
10946,13388,5.44,1
10947,14986,5.44,1
10948,10646,5.44,1
10949,13434,5.44,3
10950,15809,5.44,1
10951,10450,5.44,1
10952,16340,5.44,1
10953,8622,5.44,1
10954,13936,5.44,3
10955,14200,5.44,1
10956,13217,5.44,1
10957,15004,5.44,1
10958,15805,5.44,1
10959,14577,5.44,1
10960,7604,5.44,12
10961,15378,5.44,1
10962,15484,5.44,1
10963,13071,5.44,1
10964,6550,5.44,12
10965,7194,5.44,1
10966,4202,5.44,2
10967,10809,5.44,1
10968,12980,5.44,1
10969,8953,5.44,1
10970,7799,5.44,1
10971,8888,5.44,1
10972,9158,5.44,3
10973,13521,5.44,1
10974,15532,5.44,1
10975,13848,5.44,1
10976,11671,5.44,1
10977,10360,5.44,9
10978,15707,5.44,1
10979,15844,5.44,1
10980,15792,5.44,1
10981,10758,5.44,1
10982,10989,5.44,1
10983,13807,5.43,1
10984,13961,5.43,1
10985,10488,5.43,1
10986,12903,5.43,1
10987,12981,5.43,4
10988,13904,5.43,1
10989,8975,5.43,4
10990,6055,5.43,7
10991,16967,5.43,1
10992,4442,5.43,12
10993,11719,5.43,2
10994,10999,5.43,1
10995,8183,5.43,1
10996,14372,5.43,1
10997,12761,5.43,2
10998,12152,5.43,15
10999,739,5.43,12
11000,14012,5.43,1
11001,15077,5.43,1
11002,10146,5.43,2
11003,12918,5.43,26
11004,13679,5.43,1
11005,10127,5.43,2
11006,14895,5.43,12
11007,10801,5.43,2
11008,13296,5.43,1
11009,15057,5.43,1
11010,12057,5.43,1
11011,14364,5.43,1
11012,11469,5.43,11
11013,12920,5.43,1
11014,15062,5.43,1
11015,10231,5.43,3
11016,12838,5.43,1
11017,13875,5.42,1
11018,14589,5.42,1
11019,14538,5.42,9
11020,10336,5.42,1
11021,15200,5.42,1
11022,16752,5.42,1
11023,8236,5.42,2
11024,12193,5.42,1
11025,11969,5.42,1
11026,7359,5.42,13
11027,11481,5.42,1
11028,15622,5.42,1
11029,3867,5.42,1
11030,11055,5.42,1
11031,4441,5.42,1
11032,13735,5.42,12
11033,1220,5.42,13
11034,14856,5.42,1
11035,10697,5.42,1
11036,12237,5.42,1
11037,11981,5.42,1
11038,4826,5.42,1
11039,14029,5.41,1
11040,11145,5.41,1
11041,3408,5.41,12
11042,4954,5.41,12
11043,10813,5.41,4
11044,13689,5.41,1
11045,9368,5.41,1
11046,10154,5.41,3
11047,11317,5.41,1
11048,12562,5.41,1
11049,13322,5.41,1
11050,16221,5.41,1
11051,8714,5.41,1
11052,13396,5.41,1
11053,16676,5.41,1
11054,11909,5.41,1
11055,13020,5.41,1
11056,13001,5.41,1
11057,12711,5.41,1
11058,11693,5.41,1
11059,13267,5.41,1
11060,12059,5.41,1
11061,12972,5.41,3
11062,14320,5.41,1
11063,14180,5.41,1
11064,13437,5.41,18
11065,14592,5.41,1
11066,15268,5.41,1
11067,13105,5.41,1
11068,11915,5.41,1
11069,14102,5.41,1
11070,12653,5.41,1
11071,15669,5.41,1
11072,16167,5.41,1
11073,15159,5.41,1
11074,13732,5.41,1
11075,15866,5.41,1
11076,10747,5.4,1
11077,12949,5.4,15
11078,15971,5.4,1
11079,15446,5.4,1
11080,15349,5.4,1
11081,16265,5.4,1
11082,14896,5.4,1
11083,8108,5.4,1
11084,12377,5.4,1
11085,16472,5.4,1
11086,5589,5.4,2
11087,7838,5.4,1
11088,15096,5.4,1
11089,2328,5.4,12
11090,11838,5.4,1
11091,8940,5.4,13
11092,15879,5.4,1
11093,13060,5.4,1
11094,11786,5.4,1
11095,3447,5.39,12
11096,7350,5.39,10
11097,13127,5.39,1
11098,15569,5.39,1
11099,9764,5.39,4
11100,11109,5.39,1
11101,14807,5.39,2
11102,13186,5.39,1
11103,8116,5.39,2
11104,11819,5.39,1
11105,11923,5.39,1
11106,5400,5.39,12
11107,13442,5.39,1
11108,14695,5.39,1
11109,3046,5.39,10
11110,14548,5.39,1
11111,12970,5.39,1
11112,10119,5.39,1
11113,7812,5.39,26
11114,14117,5.39,1
11115,16436,5.39,1
11116,7367,5.39,12
11117,15293,5.39,1
11118,11174,5.39,1
11119,13893,5.39,1
11120,16275,5.39,1
11121,3356,5.39,12
11122,16471,5.39,1
11123,12460,5.38,1
11124,9047,5.38,2
11125,2976,5.38,11
11126,14101,5.38,1
11127,14573,5.38,1
11128,8359,5.38,1
11129,9578,5.38,1
11130,16192,5.38,1
11131,12074,5.38,1
11132,14663,5.38,1
11133,12767,5.38,1
11134,10274,5.38,1
11135,11622,5.38,1
11136,11249,5.38,1
11137,13894,5.38,1
11138,4705,5.38,12
11139,11211,5.38,1
11139,9633,5.38,1
11140,16950,5.38,1
11141,10664,5.38,1
11142,1429,5.38,11
11143,10971,5.38,51
11144,7683,5.38,2
11145,14954,5.38,1
11146,8610,5.38,3
11147,15954,5.38,1
11148,13078,5.38,1
11149,11665,5.38,1
11150,4231,5.38,23
11152,11128,5.38,1
11153,3060,5.38,12
11154,12842,5.38,1
11155,14465,5.38,1
11156,15223,5.38,1
11157,6500,5.38,1
11158,8518,5.38,1
11159,10993,5.37,1
11160,13191,5.37,1
11161,936,5.37,10
11162,13473,5.37,1
11163,11001,5.38,1
11164,15138,5.37,1
11165,9061,5.37,11
11166,11980,5.37,1
11167,6010,5.37,12
11168,15772,5.37,1
11169,2435,5.37,12
11170,12389,5.37,1
11171,7293,5.37,1
11172,10625,5.37,11
11173,12161,5.37,3
11174,9928,5.37,12
11175,10673,5.37,1
11176,170,5.37,11
11177,8858,5.37,1
11178,13343,5.36,1
11179,10467,5.36,1
11180,13712,5.36,1
11181,10662,5.36,1
11182,9695,5.36,2
11183,14795,5.36,1
11184,13052,5.36,1
11185,6246,5.36,1
11186,13718,5.36,1
11187,9792,5.36,4
11188,14905,5.36,1
11189,14450,5.36,1
11190,5058,5.36,1
11191,10630,5.36,1
11192,4598,5.36,1
11193,16139,5.36,1
11194,11882,5.36,1
11195,16736,5.36,1
11196,16374,5.36,1
11197,13093,5.36,1
11198,2504,5.36,1
11199,9308,5.36,1
11200,14089,5.36,1
11201,14515,5.36,1
11202,16951,5.36,1
11203,8807,5.36,1
11204,10930,5.35,1
11205,3265,5.35,12
11206,14485,5.35,1
11207,13640,5.35,1
11208,9211,5.35,1
11209,15849,5.35,1
11210,7561,5.35,1
11211,13290,5.35,1
11212,6602,5.35,3
11213,15217,5.35,1
11214,9696,5.35,12
11215,2987,5.35,12
11216,12599,5.35,1
11217,7058,5.35,1
11218,14273,5.35,1
11219,1323,5.35,12
11220,9066,5.35,1
11221,13765,5.35,5
11222,15599,5.35,1
11223,10724,5.35,1
11224,11577,5.35,1
11225,15125,5.35,1
11226,13580,5.35,1
11227,11947,5.35,1
11228,14207,5.35,12
11229,13700,5.35,1
11230,13436,5.35,1
11231,12825,5.34,1
11232,14290,5.34,1
11233,14975,5.34,1
11234,13986,5.34,1
11235,13285,5.34,1
11236,13596,5.34,1
11237,6598,5.34,2
11238,2010,5.34,12
11239,7466,5.34,1
11240,14204,5.34,1
11241,13295,5.34,1
11242,11140,5.34,6
11243,8579,5.34,2
11244,7839,5.34,4
11245,13141,5.34,4
11246,10090,5.34,2
11247,13581,5.34,1
11248,16494,5.34,1
11249,11193,5.34,1
11250,15343,5.34,1
11251,8304,5.34,37
11252,3932,5.34,1
11253,13062,5.34,1
11254,12713,5.34,4
11255,15463,5.34,1
11256,11015,5.34,2
11257,8792,5.34,1
11258,13033,5.34,1
11259,13150,5.34,1
11260,13214,5.34,1
11261,6053,5.33,1
11262,11728,5.33,1
11263,8828,5.33,1
11264,9370,5.33,1
11265,14993,5.33,1
11266,16489,5.33,1
11267,14287,5.33,1
11268,12735,5.33,1
11269,12522,5.33,1
11270,12080,5.33,9
11271,3515,5.33,13
11272,12384,5.33,32
11273,12092,5.33,1
11274,9670,5.33,2
11275,15204,5.33,1
11276,13766,5.33,1
11277,11703,5.33,1
11278,6047,5.33,52
11279,15826,5.33,1
11280,11112,5.33,2
11281,1940,5.33,12
11282,6473,5.33,6
11283,6135,5.33,12
11284,10502,5.33,4
11285,9454,5.33,1
11286,11887,5.33,1
11287,8595,5.32,10
11288,9371,5.32,13
11289,9219,5.32,1
11290,10055,5.32,12
11291,13707,5.32,1
11292,10413,5.32,1
11293,11698,5.32,6
11294,16442,5.32,1
11295,9668,5.32,52
11296,16116,5.32,1
11297,11302,5.32,10
11298,13557,5.32,1
11299,4757,5.32,1
11300,12358,5.32,1
11301,11368,5.32,1
11302,15600,5.32,1
11303,12815,5.32,1
11304,15838,5.32,1
11305,10266,5.32,1
11306,8393,5.32,1
11307,14525,5.32,1
11308,12484,5.32,1
11309,12396,5.32,1
11310,13844,5.32,1
11311,16545,5.32,1
11312,4567,5.32,12
11313,13030,5.32,5
11314,10204,5.32,2
11315,13873,5.32,1
11316,13212,5.32,3
11317,16091,5.32,1
11318,13945,5.32,1
11319,13236,5.31,1
11320,15874,5.31,1
11321,13398,5.31,1
11322,11758,5.31,1
11323,6446,5.31,1
11324,16509,5.31,1
11325,10740,5.31,1
11326,12667,5.31,1
11327,6379,5.31,1
11328,16286,5.31,1
11329,13746,5.31,1
11330,13564,5.31,1
11331,10494,5.31,2
11332,11352,5.31,1
11333,15194,5.31,1
11334,11924,5.31,1
11335,15780,5.31,1
11336,8401,5.31,1
11337,16076,5.31,1
11338,11704,5.31,1
11339,15610,5.31,1
11340,12561,5.31,1
11341,9568,5.31,1
11342,13067,5.31,1
11343,15485,5.31,1
11344,7665,5.31,3
11345,13863,5.3,66
11346,13568,5.3,5
11347,10291,5.3,1
11348,13064,5.3,1
11349,2131,5.3,12
11350,14434,5.3,1
11351,9832,5.3,1
11352,14411,5.3,1
11353,14181,5.3,1
11354,12378,5.3,1
11355,15018,5.3,1
11356,12647,5.3,1
11357,16008,5.3,1
11358,11572,5.3,1
11359,12934,5.3,1
11360,15865,5.3,1
11361,10985,5.3,2
11362,14536,5.3,1
11363,16439,5.3,1
11364,14832,5.3,1
11365,11588,5.3,1
11366,10466,5.3,8
11367,11180,5.3,1
11368,15554,5.3,1
11369,11406,5.3,1
11370,10029,5.3,13
11371,12071,5.3,1
11372,12210,5.3,2
11373,14750,5.3,1
11374,12557,5.3,1
11375,10878,5.3,1
11376,11677,5.3,1
11377,9433,5.29,10
11378,6830,5.29,3
11379,13549,5.29,1
11380,15817,5.29,1
11381,1767,5.29,12
11382,10106,5.29,1
11383,6035,5.29,3
11384,11558,5.29,1
11385,10084,5.29,1
11386,11269,5.29,5
11387,12611,5.29,1
11388,13326,5.29,10
11389,11843,5.29,1
11390,11680,5.29,1
11391,13502,5.29,1
11392,9959,5.29,3
11393,14771,5.29,1
11394,11138,5.28,4
11395,12891,5.28,1
11396,10163,5.28,12
11397,2303,5.28,Unknown
11398,8048,5.28,2
11399,11810,5.28,1
11400,13494,5.28,1
11401,13870,5.28,1
11402,11086,5.28,1
11403,13520,5.28,1
11404,14778,5.28,1
11405,12227,5.28,1
11406,15741,5.28,1
11407,12607,5.28,1
11408,11629,5.28,1
11409,7195,5.28,6
11410,10541,5.27,10
11411,13587,5.27,1
11412,15165,5.27,1
11413,11354,5.27,1
11414,13782,5.27,1
11415,8439,5.27,5
11416,6608,5.27,4
11417,16319,5.27,1
11418,15325,5.27,2
11419,10870,5.27,1
11420,14335,5.27,1
11421,11879,5.27,1
11422,16521,5.27,1
11423,12538,5.27,2
11424,12461,5.27,1
11425,11253,5.27,1
11426,11979,5.27,1
11427,14391,5.27,1
11428,16902,5.27,1
11429,7123,5.26,12
11430,11837,5.26,2
11431,10262,5.26,10
11432,10550,5.26,1
11433,11185,5.26,1
11434,14155,5.26,1
11435,14971,5.26,1
11436,4198,5.26,12
11437,14429,5.26,1
11438,4768,5.26,2
11439,9830,5.26,1
11440,16102,5.26,1
11441,16542,5.26,1
11442,16157,5.26,1
11443,4641,5.26,1
11444,14328,5.26,4
11445,10882,5.26,10
11446,13445,5.26,1
11447,9244,5.26,365
11448,13681,5.26,1
11449,13694,5.26,1
11450,10589,5.26,2
11451,15655,5.26,1
11452,13829,5.26,1
11453,14513,5.26,1
11454,13438,5.26,1
11455,15389,5.26,1
11456,12038,5.26,1
11457,6540,5.26,1
11458,10566,5.26,1
11459,14700,5.26,1
11460,15017,5.26,1
11461,14557,5.25,7
11462,12081,5.25,1
11463,8021,5.25,1
11464,5678,5.25,1
11465,13991,5.25,1
11466,14452,5.25,1
11467,11050,5.25,1
11468,12455,5.25,4
11469,12068,5.25,1
11470,15684,5.25,1
11471,13420,5.25,1
11472,13644,5.25,1
11473,4936,5.25,12
11474,16005,5.25,1
11475,12850,5.25,10
11476,14917,5.25,1
11477,10004,5.25,3
11478,10044,5.25,1
11479,12592,5.25,3
11480,14594,5.25,1
11481,11080,5.25,1
11482,13133,5.24,12
11483,9990,5.24,1
11484,14469,5.24,1
11485,7988,5.24,1
11486,11399,5.24,1
11487,15756,5.24,1
11488,14500,5.24,1
11489,14473,5.24,1
11490,10852,5.24,6
